ARO	Gene Name	Antibiotics	Resistance Mechanism	AMR gene Family	Description	Species	UC-1-1	UC-1-2	UC-2-1	UC-2-2	RT-1-1	RT-1-2	RT-2-1	RT-2-2	RT-3-1	RT-3-2	RT-4-1	RT-4-2	RT-5-1	RT-5-2	UC-3-1	UC-3-2	UC-4-1	UC-4-2	UC-5-1	UC-5-2	UC-6-1	UC-6-2	UC-7-1	UC-7-2	UC-8-1	UC-8-2	RT-6-1	RT-6-2	RT-7-1	RT-7-2	UC-9-1	UC-9-2	RT-8-1	RT-8-2	UC-10-1	UC-10-2	UC-11-1	UC-11-2	UC-12-1	UC-12-2	UC-13-1	UC-13-2	RT-9-1	RT-9-2	RT-10-1	RT-10-2	RT-11-1	RT-11-2	UC-14-1	UC-14-2	UC-15-1	UC-15-2	UC-16-1	UC-16-2	RT-12-1	RT-12-2	UC-17-1	UC-17-2	UC-18-1	UC-18-2	UC-19-1	UC-19-2	RT-13-1	RT-13-2	UC-20-1	UC-20-2	RT-14-1	RT-14-2	RT-15-1	RT-15-2	RT-16-1	RT-16-2	RT-17-1	RT-17-2	RT-18-1	RT-18-2	UC-21-1	UC-21-2	RT-19-1	RT-19-2	UC-22-1	UC-22-2	RT-20-1	RT-20-2	RT-21-1	RT-21-2	UC-23-1	UC-23-2	RT-22-1	RT-22-2	RT-23-2	UC-24-1	UC-24-2	RT-24-1	RT-24-2	RT-25-1	RT-25-2	RT-26-1	RT-26-2	RT-27-1	RT-27-2	RT-28-1	RT-28-2	RT-29-1	RT-29-2	UC-25-1	UC-25-2	UC-26-1	UC-26-2	UC-27-1	UC-27-2	UC-28-1	UC-28-2	UC-29-1	UC-29-2	RT-30-1	RT-30-2	RT-31-1	RT-31-2	UC-30-1	UC-30-2	UC-31-1	UC-31-2	UC-32-1	UC-32-2	UC-33-1	UC-33-2	UC-34-1	UC-34-2	RT-32-1	RT-32-2	RT-33-1	RT-33-2	RT-34-1	RT-34-2
3003154	SHV-187	carbapenem; penam; cephalosporin	antibiotic inactivation	SHV beta-lactamase	From the Lahey list of beta-lactamases.	Klebsiella pneumoniae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3005224	SHV-220	carbapenem; penam; cephalosporin	antibiotic inactivation	SHV beta-lactamase	Beta-lactamase gene from Klebsiella pneumoniae. Directly submitted to NCBI without publication on 07-NOV-2018.	Klebsiella pneumoniae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3005208	SHV-222	carbapenem; penam; cephalosporin	antibiotic inactivation	SHV beta-lactamase	A beta-lactamase gene from Klebsiella pneumoniae. Submitted directly to NCBI without publication on 07-NOV-2018.	Klebsiella pneumoniae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3001083	SHV-25	carbapenem; penam; cephalosporin	antibiotic inactivation	SHV beta-lactamase	SHV-25 is a broad-spectrum beta-lactamase found in Klebsiella pneumoniae.	Klebsiella pneumoniae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3001084	SHV-26	carbapenem; penam; cephalosporin	antibiotic inactivation	SHV beta-lactamase	SHV-26 is an inhibitor-resistant beta-lactamase found in Klebsiella pneumoniae.	Klebsiella pneumoniae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3001061	SHV-2A	carbapenem; penam; cephalosporin	antibiotic inactivation	SHV beta-lactamase	"SHV-2A is an extended-spectrum beta-lactamase found in Enterobacter cloacae, Klebsiella pneumoniae, Pseudomonas aeruginosa, and Salmonella enterica."	Klebsiella pneumoniae	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3001094	SHV-36	carbapenem; penam; cephalosporin	antibiotic inactivation	SHV beta-lactamase	SHV-36 is a beta-lactamase found in Klebsiella pneumoniae.	Klebsiella pneumoniae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3001095	SHV-37	carbapenem; penam; cephalosporin	antibiotic inactivation	SHV beta-lactamase	SHV-37 is a beta-lactamase found in Klebsiella pneumoniae.	Klebsiella pneumoniae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3001116	SHV-61	carbapenem; penam; cephalosporin	antibiotic inactivation	SHV beta-lactamase	SHV-61 is a broad-spectrum beta-lactamase found in Klebsiella pneumoniae.	Klebsiella pneumoniae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3001117	SHV-62	carbapenem; penam; cephalosporin	antibiotic inactivation	SHV beta-lactamase	SHV-62 is a broad-spectrum beta-lactamase found in Klebsiella pneumoniae.	Klebsiella pneumoniae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3001125	SHV-71	carbapenem; penam; cephalosporin	antibiotic inactivation	SHV beta-lactamase	SHV-71 is a broad-spectrum beta-lactamase found in Klebsiella pneumoniae and Shigella.	Klebsiella pneumoniae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
3004457	Staphylococcus intermedius chloramphenicol acetyltransferase	phenicol antibiotic	antibiotic inactivation	chloramphenicol acetyltransferase (CAT)	A chloramphenicol resistance determinant described in Staphylococcus intermedius.	Staphylococcus intermedius	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3003041	Streptococcus pneumoniae PBP1a conferring resistance to amoxicillin	penam; cephamycin; cephalosporin	antibiotic target alteration	Penicillin-binding protein mutations conferring resistance to beta-lactam antibiotics	PBP1a is a penicillin-binding protein found in Streptococcus pneumoniae.	Streptococcus pneumoniae	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
3003043	Streptococcus pneumoniae PBP2x conferring resistance to amoxicillin	penam; cephamycin; cephalosporin	antibiotic target alteration	Penicillin-binding protein mutations conferring resistance to beta-lactam antibiotics	PBP2x is a penicillin-binding protein found in Streptococcus pneumoniae.	Streptococcus pneumoniae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
3004455	Streptococcus suis chloramphenicol acetyltransferase	phenicol antibiotic	antibiotic inactivation	chloramphenicol acetyltransferase (CAT)	A chloramphenicol resistance determinant described in Streptococcus suis.	Streptococcus suis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3000410	sul1	sulfonamide antibiotic	antibiotic target replacement	sulfonamide resistant sul	Sul1 is a sulfonamide resistant dihydropteroate synthase of Gram-negative bacteria. It is linked to other resistance genes of class 1 integrons.	Vibrio fluvialis	0	1	1	1	0	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	0	0	0	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0	0	1	0	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	1	1	0	1	1	1	1	0	1	0	1	1	1	1	1	1	1
3000412	sul2	sulfonamide antibiotic	antibiotic target replacement	sulfonamide resistant sul	"Sul2 is a sulfonamide resistant dihydropteroate synthase of Gram-negative bacteria, usually found on small plasmids."	Vibrio cholerae	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	0	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
3000413	sul3	sulfonamide antibiotic	antibiotic target replacement	sulfonamide resistant sul	Sul3 is a sulfonamide resistant dihydropteroate synthase similar to Sul1 and Sul2. Its resistance gene was found encoded in E. coli plasmid DNA of sulfonamide resistant isolates.	Escherichia coli	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
3000873	TEM-1	penam; monobactam; penem; cephalosporin	antibiotic inactivation	TEM beta-lactamase	TEM-1 is a broad-spectrum beta-lactamase found in many Gram-negative bacteria. Confers resistance to penicillins and first generation cephalosphorins.	Salmonella enterica subsp. enterica serovar Typhi str. CT18	1	1	1	0	1	1	1	1	1	1	1	1	1	0	0	0	1	0	1	1	1	1	1	1	1	0	0	1	1	1	0	0	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	0	1	1
3000979	TEM-116	penam; penem; cephalosporin; monobactam	antibiotic inactivation	TEM beta-lactamase	TEM-116 is a broad-spectrum beta-lactamase found in many species of bacteria.	Staphylococcus aureus	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
3001029	TEM-163	penam; penem; cephalosporin; monobactam	antibiotic inactivation	TEM beta-lactamase	TEM-163 is an inhibitor resistant beta-lactamase found in E. coli.	Escherichia coli	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3001037	TEM-171	penam; penem; cephalosporin; monobactam	antibiotic inactivation	TEM beta-lactamase	TEM-171 is a beta-lactamase.	Escherichia coli	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
3001044	TEM-181	penam; penem; cephalosporin; monobactam	antibiotic inactivation	TEM beta-lactamase	TEM-181 is a beta-lactamase.	"Bacteria, Viruses, Fungi, and other genome sequence associated with antimicrobial resistance"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3000565	tet(38)	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	"Tet38 is a tetracycline efflux pump found in the Gram-positive Staphylococcus aureus. It is regulated by mgrA, which also regulates NorB."	Staphylococcus aureus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3000566	tet(39)	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	"Tet39 is a tetracycline efflux pump found in Gram-negative bacteria, including Brevundimonas, Stenotrophomonas, Enterobacter, Alcaligenes, Acinetobacter, and Providencia."	Acinetobacter sp. LUH5605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3000567	tet(40)	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	Tet40 is a tetracycline efflux pump found in the Gram-positive Clostridium. It is similar to tetA(P).	uncultured bacterium	1	1	0	0	0	1	0	1	0	0	0	0	0	1	1	1	0	0	0	1	0	1	0	1	0	1	0	1	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0	1	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	1	0	1	0	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	0	1	0	1	0	0	0	0	0	1	1	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	1	1	1	0	0
3000556	tet(44)	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	"Tet44 is a tetracycline resistance gene found in Campylobacter fetus, and binds to the ribosome to confer antibiotic resistance as a ribosomal protection protein."	Campylobacter fetus subsp. fetus	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0
3003196	tet(45)	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	Tet45 is a tetracycline efflux pump found in Bhargavaea cecembensis strain previously isolated from a poultry-litter-impacted soil.	Bhargavaea cecembensis	1	1	0	1	1	0	1	1	0	0	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	1	1	1	0	1	0	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	0	1	0	0	1	0	0	0	1	0	1	1	1	0	1	1	0	0	1	1	1	0	0	1	1	0	1	0	1	1	1	1	0	1	1	1	0	0	1	0	0	1	1	1	0	1	1	1	0	1	0	1	1	0	1	1	1	0	0	0	0	0	1	1	0	1	1	1	0	0	1	0	1	1	1	1	0	0	0	1	1	1	1	1	0	1
3000165	tet(A)	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	TetA is a tetracycline efflux pump found in many species of Gram-negative bacteria.	Shigella sonnei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
3000166	tet(B)	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	"Tet(B) is a tetracycline efflux protein expressed in many Gram-negative bacteria. It confers resistance to tetracycline, doxycycline, and minocycline, but not tigecycline."	Gram-negative bacterium TC71	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
3000168	tet(D)	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	TetD is a tetracycline efflux pump found exclusively in Gram-negative bacteria.	Shigella flexneri Y	0	0	1	0	0	0	1	0	1	0	1	0	1	1	0	0	0	1	0	1	0	0	0	1	1	1	1	0	1	0	0	0	0	1	0	1	1	0	1	1	1	1	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	1	1	1	0	0	0	0	1	1	0	1	0	1	0	1	1	0	0	0	1	1	1	1	0	0	1	1	1	1	1	0	1	0	0	1	0	1	0	0	0	1	1	0	0	1	0	1	1	0	1	0	0	1	0	0	0	1	1	1	1	0	1	1	1	0	1	0	0	0	0	0	0	1	1	1	1	1
3000177	tet(J)	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	"TetJ is a tetracycline efflux protein expressed in Gram-negative bacteria (Escherichia, Morganella, and Proteus)."	Proteus mirabilis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3000178	tet(K)	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	"TetK is a tetracycline efflux protein found in both Gram-negative (Haemophilus and Gallibacterium) and Gram-positive (many species, including mycobacteria) bacteria."	Staphylococcus aureus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
3000179	tet(L)	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	TetL is a tetracycline efflux protein found in many species of Gram-negative and Gram-positive bacteria.	Geobacillus stearothermophilus	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
